2024-04-20 10:18:40,11.60,76.99,65.39,20.24,74.33,5.63,9.74
2024-04-20 11:17:41,10.83,90.35,79.51,19.64,74.49,5.33,9.89
2024-04-20 12:20:14,14.31,97.61,83.30,19.79,74.79,5.36,10.11
2024-04-20 13:18:55,10.42,82.59,72.17,19.37,75.34,5.35,9.35
2024-04-20 16:19:54,10.88,104.97,94.09,28.94,85.20,5.32,9.61
2024-04-20 17:18:42,14.05,95.56,81.51,21.05,74.99,5.32,9.97
2024-04-20 18:19:05,10.12,81.40,71.28,19.88,75.28,5.32,9.55
2024-04-20 19:18:09,10.85,86.45,75.60,20.73,74.59,5.32,9.93
2024-04-20 21:18:40,12.67,99.98,87.31,22.47,83.24,5.32,9.56
2024-04-21 00:34:16,11.42,75.32,63.90,20.11,74.55,76.71,9.43
2024-04-21 01:41:00,11.05,88.79,77.74,20.48,74.79,5.31,10.07
2024-04-21 02:24:05,11.39,86.61,75.23,22.48,74.98,5.30,9.66
2024-04-21 03:18:41,11.43,80.83,69.40,20.87,75.72,5.37,9.45
2024-04-21 04:19:24,12.00,92.18,80.18,20.98,74.45,5.35,9.48
2024-04-21 05:18:49,12.42,90.20,77.78,22.56,77.94,5.34,10.62
2024-04-21 08:19:08,11.74,86.04,74.30,20.74,74.72,5.34,9.58
2024-04-21 09:19:42,10.30,99.16,88.86,22.35,81.21,5.32,9.46
2024-04-21 12:21:16,12.88,93.32,80.44,25.13,75.05,77.82,11.39
2024-04-21 15:19:22,11.39,119.79,108.40,21.91,79.90,5.40,9.50
2024-04-21 18:25:14,11.92,91.70,79.78,22.75,76.81,77.95,9.57
2024-04-21 21:19:13,12.84,110.37,97.53,23.69,77.13,5.37,11.77
2024-04-21 22:18:50,12.90,100.36,87.47,23.52,76.52,5.33,12.10
2024-04-22 01:39:39,11.53,86.47,74.93,19.82,74.60,5.35,9.59
2024-04-22 02:23:43,11.00,88.12,77.12,20.60,74.50,5.32,9.58
2024-04-22 03:18:44,10.77,83.15,72.38,20.94,75.25,5.61,9.66
2024-04-22 04:19:15,12.24,88.77,76.53,21.15,74.60,5.33,9.70
2024-04-22 05:18:48,12.92,86.97,74.05,20.05,74.91,5.33,9.64
2024-04-22 07:18:36,12.18,80.72,68.54,21.06,74.72,5.32,9.73
2024-04-22 09:18:51,10.53,79.97,69.45,22.11,74.82,5.33,9.64
2024-04-22 10:19:23,12.40,93.43,81.03,24.57,74.92,6.00,11.70
2024-04-22 11:19:03,11.17,105.06,93.89,25.83,91.32,5.32,11.82
2024-04-22 12:20:40,12.91,104.20,91.29,24.04,75.06,5.34,11.80
2024-04-22 13:18:48,11.03,84.84,73.82,19.91,75.11,5.40,9.66
2024-04-22 14:18:45,11.90,93.00,81.10,20.71,75.14,5.36,10.09
2024-04-22 15:19:14,12.74,100.44,87.70,23.48,75.74,5.37,11.90
2024-04-22 16:20:23,12.46,113.51,101.04,27.53,106.16,5.37,10.98
2024-04-22 17:18:21,12.64,85.51,72.87,20.72,75.52,5.31,9.65
2024-04-22 18:19:45,11.56,82.29,70.73,23.54,76.51,5.76,10.15
2024-04-22 20:19:10,13.53,103.02,89.48,24.79,75.18,5.40,12.01
2024-04-22 21:18:23,11.43,81.13,69.71,21.00,75.23,5.72,9.57
2024-04-22 22:18:52,11.40,87.55,76.15,21.75,74.46,5.33,9.79
2024-04-22 23:19:06,11.89,107.62,95.72,23.55,74.96,5.36,11.95
2024-04-23 00:31:28,12.11,91.71,79.60,20.59,75.05,5.35,9.63
2024-04-23 05:18:33,10.46,80.86,70.40,20.73,75.33,5.32,9.67
2024-04-23 07:18:51,12.14,108.47,96.32,19.97,75.31,5.37,9.53
2024-04-23 08:20:04,13.07,98.79,85.71,26.83,87.96,5.36,11.76
2024-04-23 09:18:37,11.84,80.73,68.89,20.38,77.96,5.61,9.65
2024-04-23 13:18:49,11.50,88.05,76.55,20.43,75.87,5.34,9.62
2024-04-23 14:18:41,11.77,90.50,78.72,20.36,76.53,5.32,9.57
2024-04-23 15:18:51,12.44,87.79,75.35,23.96,76.82,5.78,11.97
2024-04-23 16:19:02,10.14,84.26,74.12,19.76,75.95,5.29,9.38
2024-04-23 17:19:43,17.71,104.05,86.34,22.88,76.71,5.32,10.10
2024-04-23 20:19:16,12.15,113.07,100.92,20.91,76.77,5.35,9.65
2024-04-23 21:19:14,19.33,104.67,85.34,21.64,75.66,5.34,9.62
2024-04-24 00:31:17,13.67,87.39,73.72,20.89,75.43,5.35,9.56
2024-04-24 01:39:24,10.83,92.08,81.25,21.52,75.59,5.89,9.78
2024-04-24 02:23:41,13.83,106.55,92.72,25.85,76.56,5.36,13.49
2024-04-24 03:19:12,11.61,88.73,77.12,20.05,75.68,5.32,9.59
2024-04-24 04:19:13,10.24,86.34,76.10,22.62,82.87,5.39,9.59
2024-04-24 08:21:09,21.54,106.36,84.82,22.83,76.37,5.84,9.65
2024-04-24 09:19:39,15.21,91.20,75.98,23.77,77.03,5.88,10.07
2024-04-24 10:19:52,14.77,107.45,92.68,26.13,76.80,5.40,11.96
2024-04-24 11:18:25,10.51,91.67,81.16,19.56,75.78,5.38,9.62
2024-04-24 14:18:54,11.93,90.13,78.19,20.65,78.62,5.34,10.08
2024-04-24 18:19:19,11.80,90.25,78.45,23.43,79.85,5.40,9.49
2024-04-24 23:20:52,11.65,99.87,88.22,20.68,76.78,77.96,9.62
2024-04-25 00:32:39,11.31,87.29,75.97,22.53,76.37,5.33,9.58
2024-04-25 09:19:40,14.41,106.32,91.91,25.99,88.01,5.32,10.07
2024-04-25 10:20:18,11.01,88.46,77.45,25.83,95.22,76.81,9.61
2024-04-25 11:20:07,11.28,98.36,87.07,25.20,83.57,77.93,9.67
2024-04-25 12:21:54,10.99,100.22,89.23,29.18,101.39,76.88,9.77
2024-04-26 03:19:45,11.39,101.92,90.53,26.80,97.01,5.44,9.72
2024-04-26 06:21:02,10.96,85.98,75.02,24.50,92.52,76.55,9.71
2024-04-26 08:21:23,13.30,97.18,83.88,24.98,97.38,76.90,10.24
2024-04-26 11:19:48,10.74,86.23,75.49,28.25,93.15,76.30,9.62
2024-04-26 12:21:49,10.97,99.27,88.30,28.34,98.22,76.88,10.46
